run_label,model,qid,category,answer_type,question,correct_answer,style,temperature,top_p,run,response,response_len,is_exact_match
Beautiful Basilisks,gpt-4o-mini,10,law_specific,short,What does the acronym GDPR stand for? Answer with the full expansion only.,General Data Protection Regulation,explain,0.7,0.3,2,"GDPR stands for General Data Protection Regulation. It is a comprehensive data protection law in the European Union that governs how personal data of individuals is collected, processed, and stored.",198,0
Beautiful Basilisks,gpt-4o-mini,10,law_specific,short,What does the acronym GDPR stand for? Answer with the full expansion only.,General Data Protection Regulation,explain,0.7,0.3,3,"GDPR stands for General Data Protection Regulation. It is a comprehensive data protection law in the European Union that governs how personal data is collected, processed, and stored.",183,0
Beautiful Basilisks,gpt-4o-mini,10,law_specific,short,What does the acronym GDPR stand for? Answer with the full expansion only.,General Data Protection Regulation,explain,0.7,0.9,1,"GDPR stands for General Data Protection Regulation. It is a comprehensive data privacy regulation in the European Union that governs how personal data of individuals can be collected, processed, and stored.",206,0
Beautiful Basilisks,gpt-4o-mini,10,law_specific,short,What does the acronym GDPR stand for? Answer with the full expansion only.,General Data Protection Regulation,explain,0.7,0.9,2,GDPR stands for General Data Protection Regulation. It is a regulation in EU law on data protection and privacy for all individuals within the European Union and the European Economic Area.,189,0
Beautiful Basilisks,gpt-4o-mini,10,law_specific,short,What does the acronym GDPR stand for? Answer with the full expansion only.,General Data Protection Regulation,explain,0.7,0.9,3,GDPR stands for General Data Protection Regulation. It is a comprehensive data protection law in the European Union that aims to enhance individuals' control over their personal data.,183,0
Beautiful Basilisks,gpt-4o-mini,10,law_specific,short,What does the acronym GDPR stand for? Answer with the full expansion only.,General Data Protection Regulation,explain,1.2,0.3,1,GDPR stands for General Data Protection Regulation. It is a comprehensive data protection law in the European Union that governs the processing of personal data.,161,0
Beautiful Basilisks,gpt-4o-mini,10,law_specific,short,What does the acronym GDPR stand for? Answer with the full expansion only.,General Data Protection Regulation,explain,1.2,0.3,2,GDPR stands for General Data Protection Regulation. It is a comprehensive data protection law in the European Union that governs the processing of personal data.,161,0
Beautiful Basilisks,gpt-4o-mini,10,law_specific,short,What does the acronym GDPR stand for? Answer with the full expansion only.,General Data Protection Regulation,explain,1.2,0.3,3,GDPR stands for General Data Protection Regulation. It is a comprehensive data protection law in the European Union that governs the processing of personal data.,161,0
Beautiful Basilisks,gpt-4o-mini,10,law_specific,short,What does the acronym GDPR stand for? Answer with the full expansion only.,General Data Protection Regulation,explain,1.2,0.9,1,GDPR stands for General Data Protection Regulation. It is a comprehensive data protection law in the European Union that governs the processing of personal data.,161,0
Beautiful Basilisks,gpt-4o-mini,10,law_specific,short,What does the acronym GDPR stand for? Answer with the full expansion only.,General Data Protection Regulation,explain,1.2,0.9,2,"GDPR stands for General Data Protection Regulation. It is a comprehensive data protection law in the European Union that governs how personal data of individuals within the EU can be collected, stored, and processed.",216,0
Beautiful Basilisks,gpt-4o-mini,10,law_specific,short,What does the acronym GDPR stand for? Answer with the full expansion only.,General Data Protection Regulation,explain,1.2,0.9,3,GDPR stands for General Data Protection Regulation. It is a comprehensive data protection law in the European Union that governs how personal data of individuals must be handled and protected.,192,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.0,0.3,1,AIC trades off model fit and complexity.,40,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.0,0.3,2,AIC trades off model fit against model complexity.,50,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.0,0.3,3,AIC trades off model fit and complexity.,40,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.0,0.9,1,AIC trades off model fit and complexity.,40,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.0,0.9,2,AIC trades off model fit against model complexity.,50,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.0,0.9,3,AIC trades off model fit and complexity.,40,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.7,0.3,1,AIC trades off model fit and complexity.,40,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.7,0.3,2,AIC trades off model fit and complexity.,40,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.7,0.3,3,AIC trades off model fit and complexity.,40,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.7,0.9,1,AIC trades off model fit against model complexity.,50,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.7,0.9,2,AIC trades off model fit and complexity.,40,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,0.7,0.9,3,AIC trades off model fit against model complexity.,50,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,1.2,0.3,1,AIC trades off model fit and complexity.,40,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,1.2,0.3,2,AIC trades off model fit against model complexity.,50,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,1.2,0.3,3,AIC trades off model fit and complexity.,40,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,1.2,0.9,1,AIC trades off model fit and complexity.,40,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,1.2,0.9,2,AIC trades off model fit against model complexity.,50,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,short,1.2,0.9,3,AIC trades off model fit against model complexity.,50,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.0,0.3,1,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.0,0.3,2,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.0,0.3,3,AIC trades off model fit and complexity to prevent overfitting.,63,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.0,0.9,1,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.0,0.9,2,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.0,0.9,3,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.7,0.3,1,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.7,0.3,2,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.7,0.3,3,AIC trades off model fit and complexity to prevent overfitting.,63,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.7,0.9,1,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.7,0.9,2,AIC trades off model fit and complexity to prevent overfitting.,63,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,0.7,0.9,3,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,1.2,0.3,1,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,1.2,0.3,2,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,1.2,0.3,3,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,1.2,0.9,1,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,1.2,0.9,2,AIC trades off model fit and complexity to prevent overfitting.,63,0
Beautiful Basilisks,gpt-4o-mini,11,stats_tricky,short,In one sentence: what does AIC trade off? Answer in <= 12 words.,Model fit and model complexity,explain,1.2,0.9,3,AIC trades off model fit against model complexity to prevent overfitting.,73,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.0,0.3,1,Exploration versus exploitation.,32,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.0,0.3,2,Exploration versus exploitation.,32,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.0,0.3,3,Exploration versus exploitation.,32,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.0,0.9,1,Diversity of generated outputs.,31,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.0,0.9,2,Exploration versus exploitation.,32,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.0,0.9,3,Diversity of generated outputs.,31,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.7,0.3,1,Exploration versus exploitation.,32,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.7,0.3,2,Exploration versus exploitation.,32,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.7,0.3,3,Exploration versus exploitation.,32,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.7,0.9,1,Exploration vs. exploitation.,29,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.7,0.9,2,Exploration versus exploitation.,32,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,0.7,0.9,3,Diversity of generated samples.,31,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,1.2,0.3,1,Exploration versus exploitation.,32,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,1.2,0.3,2,Exploration versus exploitation.,32,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,1.2,0.3,3,Exploration versus exploitation.,32,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,1.2,0.9,1,Diversity of outputs.,21,0
Beautiful Basilisks,gpt-4o-mini,12,ml_tricky,short,"In one phrase: what does ""temperature"" control in sampling-based decoding?",Randomness of token selection,short,1.2,0.9,2,Sampling randomness.,20,0
